Date,SPY,^VIX
2017-08-14,225.12232971191406,12.329999923706055
2017-08-15,225.0949249267578,12.039999961853027
2017-08-16,225.4875946044922,11.739999771118164
2017-08-17,221.9720916748047,15.550000190734863
2017-08-18,221.6250457763672,14.260000228881836
2017-08-21,221.79855346679688,13.1899995803833
2017-08-22,224.1178741455078,11.350000381469727
2017-08-23,223.31434631347656,12.25
2017-08-24,222.7938995361328,12.229999542236328
2017-08-25,223.31434631347656,11.279999732971191
2017-08-28,223.32347106933594,11.319999694824219
2017-08-29,223.57916259765625,11.699999809265137
2017-08-30,224.63833618164062,11.220000267028809
2017-08-31,225.98980712890625,10.59000015258789
2017-09-01,226.30938720703125,10.130000114440918
2017-09-05,224.6840362548828,12.229999542236328
2017-09-06,225.45108032226562,11.630000114440918
2017-09-07,225.42367553710938,11.550000190734863
2017-09-08,225.1588592529297,12.119999885559082
2017-09-11,227.56036376953125,10.729999542236328
2017-09-12,228.327392578125,10.579999923706055
2017-09-13,228.43698120117188,10.5
2017-09-14,228.3639373779297,10.4399995803833
2017-09-15,228.6713409423828,10.170000076293945
2017-09-18,229.15771484375,10.149999618530273
2017-09-19,229.38710021972656,10.180000305175781
2017-09-20,229.4696807861328,9.779999732971191
2017-09-21,228.85488891601562,9.670000076293945
2017-09-22,228.90078735351562,9.59000015258789
2017-09-25,228.43275451660156,10.210000038146973
2017-09-26,228.5704345703125,10.170000076293945
2017-09-27,229.46051025390625,9.869999885559082
2017-09-28,229.73583984375,9.550000190734863
2017-09-29,230.54339599609375,9.510000228881836
2017-10-02,231.54364013671875,9.449999809265137
2017-10-03,232.03916931152344,9.510000228881836
2017-10-04,232.31448364257812,9.630000114440918
2017-10-05,233.69094848632812,9.1899995803833
2017-10-06,233.4248046875,9.649999618530273
2017-10-09,233.03939819335938,10.329999923706055
2017-10-10,233.6542510986328,10.079999923706055
2017-10-11,234.0212860107422,9.850000381469727
2017-10-12,233.67262268066406,9.90999984741211
2017-10-13,233.95709228515625,9.609999656677246
2017-10-16,234.26905822753906,9.90999984741211
2017-10-17,234.43421936035156,10.3100004196167
2017-10-18,234.66366577148438,10.069999694824219
2017-10-19,234.7279052734375,10.050000190734863
2017-10-20,235.93919372558594,9.970000267028809
2017-10-23,235.0215606689453,11.069999694824219
2017-10-24,235.4345245361328,11.15999984741211
2017-10-25,234.26905822753906,11.229999542236328
2017-10-26,234.57191467285156,11.300000190734863
2017-10-27,236.48980712890625,9.800000190734863
2017-10-30,235.60885620117188,10.5
2017-10-31,235.97589111328125,10.180000305175781
2017-11-01,236.28793334960938,10.199999809265137
